sku;name;images;video;stock_a;stock_a_days;stock_b;stock_b_days;stock_c;stock_c_days;pvd_old;pvd;pvd_dif;pvr_old;pvr;pvr_dif;category
S77178595;Smartphone Crosscall Core X5 5,45\" 6 GB RAM 128 GB Black;https://cdnbigbuy.com/images/3700764731116_R40.jpg;-;0;1;0;5;78;1;-;457.10;0.00%;-;491.51;0.00%;
S0453563;Smartphone Motorola 840023246340 8 GB RAM 256 GB;https://cdnbigbuy.com/images/0840023246340_S0453563_P01.jpg;-;3;1;0;5;52;1;683.20;662.07;3.09%;719.16;696.92;3.09%;
S0450097;Smartphone TCL 40 SE 6,75\" Purple 128 GB;https://cdnbigbuy.com/images/4894461962573_S0450097_P01.jpg;-;0;1;0;5;15;1;-;91.98;0.00%;-;99.98;0.00%;
S8100519;Smartphone Apple iPhone 14 Blue 512 GB 6,1\" Hexa Core;https://cdnbigbuy.com/images/0194253412779_S8100519_P01.jpg;-;0;1;0;5;5;1;-;737.02;0.00%;-;775.81;0.00%;
S7832210;Smartphone Samsung Galaxy S24+ 6,7\" 256 GB Black;https://cdnbigbuy.com/images/8431775032958_S7832210_P00.jpg;-;0;1;0;5;7;1;-;1,060.48;0.00%;-;1,128.17;0.00%;
S7832245;Smartphone Samsung Galaxy S24+ 6,7\" 512 GB Yellow;https://cdnbigbuy.com/images/8431775033016_S7832245_P00.jpg;-;0;1;0;5;2;1;-;1,171.43;0.00%;-;1,246.20;0.00%;
S7833547;Smartphone Samsung Galaxy S24+ 6,7\" 256 GB Yellow;https://cdnbigbuy.com/images/8431775032972_S7833547_P00.jpg;-;0;1;0;5;9;1;-;1,060.45;0.00%;-;1,128.14;0.00%;
S7830590;Smartphone Honor 70 Lite 5G 6,1\" 128 GB 4 GB RAM Octa Core Black;https://cdnbigbuy.com/images/6936520820511_I00.jpg;-;0;1;0;5;199;1;-;129.79;0.00%;-;139.56;0.00%;
S7830664;Smartphone Honor 70 Lite 5G 128 GB 6,5\" 6,1\" 4 GB RAM Octa Core Blue;https://cdnbigbuy.com/images/6936520820528_I00.jpg;-;0;1;0;5;178;1;-;134.06;0.00%;-;144.15;0.00%;
S7832451;Smartphone Samsung Galaxy A25 5G 6,1\" Octa Core 128 GB Blue;https://cdnbigbuy.com/images/8431775032798_S7832451_P00.jpg;-;0;1;0;5;3;1;-;266.01;0.00%;-;286.03;0.00%;
S7832404;Smartphone Samsung Galaxy S24+ 6,7\" 512 GB Grey;https://cdnbigbuy.com/images/8431775032989_S7832404_P00.jpg;-;0;1;0;5;9;1;-;1,207.56;0.00%;-;1,284.64;0.00%;
S7822311;Smartphone Vivo Vivo Y22s Cyan 6,55\" 6 GB RAM 1 TB 128 GB;https://cdnbigbuy.com/images/S7822311_6935117856278_P02.jpg;-;0;1;0;5;17;1;-;199.31;0.00%;-;214.31;0.00%;
S0241187;Smartphone Samsung Galaxy A35 Enterprise Edition 6,6\" Octa Core 8 GB RAM 256 GB Blue;https://cdnbigbuy.com/images/880602520.jpg;-;0;1;0;5;57;1;-;223.25;0.00%;-;240.05;0.00%;
S7834905;Smartphone Xiaomi Xiaomi 12 Lite 6,1\" Octa Core 6 GB RAM 128 GB Green;https://cdnbigbuy.com/images/6934177789588_S7834905_P10.jpg;-;0;1;0;5;1;1;-;195.71;0.00%;-;210.44;0.00%;
S7834677;Smartphone Xiaomi Xiaomi 12 Lite 6,1\" Octa Core 6 GB RAM 128 GB Black;https://cdnbigbuy.com/images/6934177789571_S7834677_P00.jpg;-;2;1;0;5;0;1;-;195.71;0.00%;-;210.44;0.00%;
S8107964;Smartphone Apple iPhone SE 4,7\" White A15 256 GB;https://cdnbigbuy.com/images/0194253014997_S8107964_P00.jpg;-;0;1;0;5;56;1;-;443.78;0.00%;-;467.14;0.00%;
S8101802;Smartphone Apple iPhone SE 4,7\" A15 128 GB White;https://cdnbigbuy.com/images/0194253014256_I00.jpg;-;0;1;0;5;86;1;-;405.93;0.00%;-;427.29;0.00%;
S0451629;Smartphone Xiaomi REDMI 12 6,79\" Silver 4 GB RAM 128 GB;https://cdnbigbuy.com/images/6941812731512_S0451629_P00.jpg;-;0;1;0;5;79;1;-;120.34;0.00%;-;128.02;0.00%;
S8107729;Smartphone OnePlus Open 6,3\" 16 GB RAM 512 GB Green;https://cdnbigbuy.com/images/6921815625674_I00.jpg;-;0;1;0;5;7;1;-;1,354.01;0.00%;-;1,425.27;0.00%;
S8107870;Smartphone Poco M6 6,79\" 6 GB RAM 128 GB Silver;https://cdnbigbuy.com/images/S8107870_6941812781623_P00.jpg;-;0;1;0;5;24;1;-;118.37;0.00%;-;127.28;0.00%;
S8105312;Smartphone Ulefone Armor X12 Pro Black 64 GB 4 GB RAM 5,5\";https://cdnbigbuy.com/images/S8105312_6937748735427_P00.jpg;-;0;1;0;5;17;1;-;94.74;0.00%;-;101.87;0.00%;
S8107212;Smartphone Xiaomi Redmi Note 13 6,67\" 256 GB;https://cdnbigbuy.com/images/6941812759691_R30.jpg;-;0;1;0;5;728;1;-;152.19;0.00%;-;163.65;0.00%;
S8101800;Smartphone Apple iPhone SE Red 4,7\" A15 128 GB;https://cdnbigbuy.com/images/0194253014546_I01.jpg;-;0;1;0;5;27;1;-;400.68;0.00%;-;430.84;0.00%;
S9901554;Smartphone iPhone 15 Pro Max Apple MU793QL/A Hexa Core 8 GB RAM 256 GB Beige;https://cdnbigbuy.com/images/0195949048548_I00.jpg;-;0;1;0;5;28;1;-;1,124.07;0.00%;-;1,208.68;0.00%;
S9901553;Smartphone iPhone 15 Pro Max Apple MU773QL/A Hexa Core 8 GB RAM 256 GB Black;https://cdnbigbuy.com/images/0195949048180_S9901553_P00.jpg;-;0;1;0;5;15;1;-;1,123.72;0.00%;-;1,208.30;0.00%;
S9911252;Smartphone ZTE Blade A73 6,6\" Octa Core 4 GB RAM 128 GB Black;https://cdnbigbuy.com/images/S9911252_69021761007030.jpg;-;0;1;0;5;39;1;-;75.40;0.00%;-;85.68;0.00%;
S7177830;Smartphone Apple iPhone 13 White 6,1\" 256 GB;https://cdnbigbuy.com/images/1942527089030_S7177830_P02.jpg;-;0;1;0;5;6;1;-;721.29;0.00%;-;784.02;0.00%;
S9911798;Smartphone Xiaomi Redmi Note 12 6,67\" Octa Core 8 GB RAM 256 GB Grey;https://cdnbigbuy.com/images/6941812739983_S9911798_P00.jpg;-;0;1;0;5;4;1;-;155.28;0.00%;-;168.78;0.00%;
S8107717;Smartphone Honor 200 Lite Green;https://cdnbigbuy.com/images/6936520841134_S8107717_P00.jpg;-;0;1;0;5;88;1;-;208.45;0.00%;-;221.76;0.00%;
S9910674;Smartphone Realme NOTE 50 3-64 BL;https://cdnbigbuy.com/images/6941764425897_S9910674_P20.jpg;-;0;1;0;5;16;1;-;76.76;0.00%;-;87.23;0.00%;
S9910673;Smartphone Realme NOTE 50 3-64 BK Octa Core 3 GB RAM 64 GB Black;https://cdnbigbuy.com/images/6941764425903_S9910673_P20.jpg;-;0;1;0;5;7;1;-;76.75;0.00%;-;87.22;0.00%;
S9906199;Smartphone Realme NOTE 50 4-128 BL Octa Core 4 GB RAM 128 GB Blue;https://cdnbigbuy.com/images/6941764425873_I00.jpg;-;0;1;0;5;16;1;-;87.33;0.00%;-;99.24;0.00%;
S7192880;Smartphone Apple iPhone 15 512 GB Green;https://cdnbigbuy.com/images/0195949038587_S7192880_P00.jpg;-;0;1;0;5;13;1;-;1,235.18;0.00%;-;1,328.15;0.00%;
S9194737;Smartphone Honor Magic6 Pro 6,8\" SNAPDRAGON 8 gen 3 12 GB RAM 512 GB Black;https://cdnbigbuy.com/images/6936520840397_S9194737_P00.jpg;-;0;1;0;5;12;1;-;910.40;0.00%;-;978.92;0.00%;
S9127915;Smartphone Samsung SM-A546B/DS 6,4\" 128 GB 8 GB RAM Octa Core Violet Purple;https://cdnbigbuy.com/images/8806094891980_I01.jpg;-;0;1;0;5;153;1;-;260.31;0.00%;-;279.90;0.00%;
S9909835;Smartphone TCL T509K1-2BLCA112 Octa Core 4 GB RAM 128 GB Blue;https://cdnbigbuy.com/images/S9909835_4894461983264_p00.jpg;-;0;1;0;5;6;1;-;87.02;0.00%;-;98.89;0.00%;
S9912257;Smartphone Realme C53 6,74\" Octa Core 6 GB RAM 128 GB Golden;https://cdnbigbuy.com/images/6941764415232_S9912257_P00.jpg;-;0;1;0;5;18;1;-;104.30;0.00%;-;113.37;0.00%;
S7822516;Smartphone Vivo Vivo Y16 6,51“ 4 GB RAM 6,5\" 1 TB 128 GB;https://cdnbigbuy.com/images/6935117855219_I02.jpg;-;1;1;0;5;18;1;170.34;148.34;12.92%;183.16;159.51;12.91%;
S8107718;Smartphone Apple iPhone 14 6,1\" A15 Bionic 512 GB Red;https://cdnbigbuy.com/images/0194253412472_S8107718_P00.jpg;-;0;1;0;5;18;1;-;716.01;0.00%;-;753.69;0.00%;
S8102067;Smartphone Apple Iphone 14 White 6,1\" starlight A15 256 GB;https://cdnbigbuy.com/images/S8102067_0194253410225_P01.jpg;-;0;1;0;5;4;1;-;711.79;0.00%;-;749.25;0.00%;
S8107643;Smartphone Motorola Edge 50 Pro 6,67\" 12 GB RAM 512 GB Black;https://cdnbigbuy.com/images/0840023257490_I00.jpg;-;0;1;0;5;246;1;-;455.34;0.00%;-;479.31;0.00%;
S8106061;Smartphone Google Pixel 8 6,2\" 128 GB 8 GB RAM Pink;https://cdnbigbuy.com/images/0840244706982_S8106061_P01.jpg;-;0;1;0;5;6;1;-;458.49;0.00%;-;482.62;0.00%;
S8104155;Smartphone Google Pixel 7A Blue 8 GB RAM 6,1\" 128 GB;https://cdnbigbuy.com/images/0840244702144_I01.jpg;-;0;1;0;5;0;1;-;308.33;0.00%;-;328.01;0.00%;
S8107978;Smartphone Oppo OPPO Reno12 Pro 5G 12 GB RAM 512 GB Black;https://cdnbigbuy.com/images/6932169346009_S8107978_P00.jpg;-;0;1;0;5;46;1;-;366.00;0.00%;-;385.26;0.00%;
S8105968;Smartphone Google Pixel 8 Pro 6,7\" 128 GB 12 GB RAM Black;https://cdnbigbuy.com/images/0840244705046_S8105968_P01.jpg;-;0;1;0;5;1;1;-;622.46;0.00%;-;655.22;0.00%;
S9910611;Smartphone Xiaomi POCO X6 8 GB RAM 256 GB Blue;https://cdnbigbuy.com/images/6941812755945_S9910611_P00.jpg;-;0;1;0;5;11;1;-;220.80;0.00%;-;237.42;0.00%;
S7829502;Smartphone Xiaomi Note 12 Pro 5G 6,7\" 128 GB 6 GB RAM Octa Core Blue Celeste;https://cdnbigbuy.com/images/6941812709641_S7829502_P01.jpg;-;0;1;0;5;1;1;-;236.53;0.00%;-;254.33;0.00%;
S7832450;Smartphone Samsung Galaxy A25 5G 6,1\" Octa Core 128 GB Yellow;https://cdnbigbuy.com/images/8431775032811_S7832450_P00.jpg;-;0;1;0;5;1;1;-;266.01;0.00%;-;286.03;0.00%;
S7833888;Smartphone Xiaomi Redmi Note 12 Pro 5G 6,7\" Octa Core 6 GB RAM 128 GB White Black;https://cdnbigbuy.com/images/6941812709696_R00.jpg;-;0;1;0;5;8;1;-;216.80;0.00%;-;233.12;0.00%;
S9910074;Smartphone iPhone 15 Pro Apple iPhone 15 Pro Hexa Core 8 GB RAM 128 GB Blue;https://cdnbigbuy.com/images/0195949019043_S9910074_P00.jpg;-;0;1;0;5;5;1;-;921.64;0.00%;-;991.01;0.00%;
S7816422;Smartphone Realme C30 3GB 32GB Blue 3 GB RAM Octa Core Unisoc 6,5\" 32 GB 1 TB 6.5\";https://cdnbigbuy.com/images/6941399092235_S7816422_P01.jpg;-;0;1;0;5;2;1;-;124.11;0.00%;-;133.45;0.00%;
S7817619;Smartphone Motorola RAZR 22 Black 8 GB RAM Octa Core 256 GB;https://cdnbigbuy.com/images/0840023235610_I01.jpg;-;0;1;0;5;1;1;-;1,033.60;0.00%;-;1,111.40;0.00%;
S0433829;Smartphone Realme 8i 6,6\" Octa Core 4GB 64GB;https://cdnbigbuy.com/images/6941399055483_S0433829_P03.jpg;-;3;1;0;5;3;1;-;158.22;0.00%;-;168.32;0.00%;
S7609074;Smartphone Samsung S23FE PURPLE 8 GB RAM;https://cdnbigbuy.com/images/8806095137063_S7609074_P00.jpg;-;0;1;0;5;16;1;-;651.95;0.00%;-;693.56;0.00%;
S8107642;Smartphone Xiaomi Redmi A3 6,71\" 4 GB RAM 128 GB Blue;https://cdnbigbuy.com/images/6941812768181_S8107642_P00.jpg;-;0;1;0;5;798;1;-;77.32;0.00%;-;84.04;0.00%;
S9127920;Smartphone Samsung SM-A346B/DSN 128 GB 6 GB RAM;https://cdnbigbuy.com/images/8806094813920_S9127920_P01.jpg;-;0;1;0;5;118;1;-;198.21;0.00%;-;213.13;0.00%;
S9910806;Smartphone Realme C51 Octa Core 6 GB RAM 256 GB Black;https://cdnbigbuy.com/images/6941764417359_S9910806_P00.jpg;-;0;1;0;5;4;1;-;108.84;0.00%;-;118.30;0.00%;
S7829288;Smartphone Xiaomi A2 7\" 32 GB 2 GB RAM Octa Core Black;https://cdnbigbuy.com/images/6941812722008_S7829288_P01.jpg;-;0;1;0;5;17;1;-;76.54;0.00%;-;83.20;0.00%;
S7835070;Smartphone Xiaomi Redmi Note 13 5G 6,7\" Octa Core 6 GB RAM 128 GB White;https://cdnbigbuy.com/images/6941812754962_R00.jpg;-;1;1;0;5;8;1;-;211.62;0.00%;-;227.55;0.00%;
S8105724;Smartphone Apple iPhone 15 Pro 6,1\" 256 GB Titanium;https://cdnbigbuy.com/images/0195949019654_I60.jpg;-;0;1;0;5;0;1;-;988.23;0.00%;-;1,040.24;0.00%;
S9167293;Smartphone Motorola Moto G24 6,56\" 8 GB RAM 128 GB;https://cdnbigbuy.com/images/S9167293_08400232591800.jpg;-;0;1;0;5;98;1;-;97.66;0.00%;-;107.32;0.00%;
S8106537;Smartphone Apple MU163SX/A Blue;https://cdnbigbuy.com/images/0195949041242_S8106537_P00.jpg;-;0;1;0;5;12;1;-;811.65;0.00%;-;854.37;0.00%;
S9901474;Smartphone Apple iPhone 13 6,1\" Hexa Core 4 GB RAM 256 GB Pink;https://cdnbigbuy.com/images/0194252709085_S9901474_P00.jpg;-;0;1;0;5;7;1;-;639.06;0.00%;-;687.16;0.00%;
S9901528;Smartphone Apple MTUV3QL/A Hexa Core 8 GB RAM 128 GB Black;https://cdnbigbuy.com/images/0195949018503_S9901528_P00.jpg;-;0;1;0;5;1;1;-;901.67;0.00%;-;969.54;0.00%;
S7837187;Smartphone Motorola Motorola Moto G24 6,7\" Octa Core 4 GB RAM 128 GB Grey;https://cdnbigbuy.com/images/8431775033368_S7837187_P00.jpg;-;0;1;0;5;20;1;-;111.03;0.00%;-;119.39;0.00%;
S7816224;Smartphone Apple iPhone 14 Plus 128 GB;https://cdnbigbuy.com/images/0194253374060_S7816224_P02.jpg;-;0;1;0;5;10;1;-;751.60;0.00%;-;808.17;0.00%;
S7816834;Smartphone Apple iPhone 12 Green 256 GB 6,1\";https://cdnbigbuy.com/images/0194252034279_I21.jpg;-;0;1;0;5;81;1;-;696.60;0.00%;-;741.06;0.00%;
S7816788;Smartphone ZTE ZTE Blade A52 Lite Red Green Octa Core 2 GB RAM 6,52\";https://cdnbigbuy.com/images/6902176080364_S7816788_P02.jpg;-;0;1;0;5;12;1;-;96.73;0.00%;-;104.01;0.00%;
S7825932;Smartphone Oppo OPPO Reno10 5G Blue 8 GB RAM Octa Core Snapdragon 778G 8 GB 256 GB;https://cdnbigbuy.com/images/6932169332958_S7825932_P01.jpg;-;0;1;0;5;5;1;-;431.80;0.00%;-;464.30;0.00%;
S7820290;Smartphone Apple iPhone 14 Pro Max 6,1\" 512 GB;https://cdnbigbuy.com/images/0194253404378_00_WBG2.jpg;-;0;1;0;5;8;1;-;1,458.12;0.00%;-;1,567.87;0.00%;
S7832498;Smartphone Xiaomi Xiaomi 13T Pro 6,7\" Octa Core 1 TB Black Green;https://cdnbigbuy.com/images/6941812736005_I00.jpg;-;0;1;0;5;1;1;-;882.16;0.00%;-;938.47;0.00%;
S7818228;Smartphone Apple iPhone 14 Pro 6,1\" 1 TB;https://cdnbigbuy.com/images/0194253405030_S7818228_P02.jpg;-;0;1;0;5;12;1;-;1,503.46;0.00%;-;1,599.43;0.00%;
S7833191;Smartphone Xiaomi 14 6,1\" Octa Core 12 GB RAM 512 GB Black;https://cdnbigbuy.com/images/6941812760451_S7833191_P00.jpg;-;0;1;0;5;86;1;-;964.55;0.00%;-;1,026.12;0.00%;
S8103825;Smartphone Apple Iphone 12 White 6,1\" 64 GB;https://cdnbigbuy.com/images/S8103825_0194252029831_P00.jpg;-;0;1;0;5;24;1;-;416.44;0.00%;-;438.36;0.00%;
S8100518;Smartphone Apple iPhone 14 Red 512 GB 6,1\" Hexa Core;https://cdnbigbuy.com/images/0194253412441_S8100518_P00.jpg;-;0;1;0;5;126;1;-;716.01;0.00%;-;769.90;0.00%;
S8107723;Smartphone Apple iPhone 14 6,1\" A15 Bionic 512 GB Blue;https://cdnbigbuy.com/images/0194253412809_S8107723_P00.jpg;-;0;1;0;5;6;1;-;737.02;0.00%;-;775.81;0.00%;
S8106057;Smartphone Google Pixel 8 6,2\" 128 GB 8 GB RAM Green Grey;https://cdnbigbuy.com/images/0840244706807_S8106057_P01.jpg;-;0;1;0;5;0;1;-;458.49;0.00%;-;482.62;0.00%;
S8105367;Smartphone Ulefone Armor 13 Black 8 GB RAM 6,81\" 128 GB;https://cdnbigbuy.com/images/6937748735151_S8105367_P01.jpg;-;0;1;0;5;22;1;-;181.90;0.00%;-;193.51;0.00%;
S8105447;Smartphone Apple Green 64 GB 6,1\";https://cdnbigbuy.com/images/0194252030851_S8105447_P01.jpg;-;0;1;0;5;34;1;-;416.44;0.00%;-;438.36;0.00%;
S7825120;Smartphone Realme Realme 10 Black 8 GB RAM Octa Core MediaTek Helio G99 6,4\" 256 GB;https://cdnbigbuy.com/images/6941764403321_S7825120_P01.jpg;-;0;1;0;5;33;1;-;262.37;0.00%;-;282.12;0.00%;
S7825121;Smartphone Realme Realme 10 White Multicolour 8 GB RAM Octa Core MediaTek Helio G99 6,4\" 256 GB;https://cdnbigbuy.com/images/6941764403338_S7825121_P01.jpg;-;0;1;0;5;78;1;-;262.37;0.00%;-;282.12;0.00%;
S7824939;Smartphone Realme 11 Pro Beige 8 GB RAM Octa Core MediaTek Dimensity 256 GB;https://cdnbigbuy.com/images/6941764415300_S7824939_P01.jpg;-;0;1;0;5;35;1;-;349.34;0.00%;-;375.63;0.00%;
S9909555;Tablet Xiaomi VHU4453EU 11\" Qualcomm Snapdragon 680 4 GB RAM 128 GB Green;https://cdnbigbuy.com/images/6941812740453_S9909555_P00.jpg;-;1;1;0;5;99;1;-;132.09;0.00%;-;143.58;0.00%;
S9193612;Smartphone NO NAME PAUUU0006IT 6,5\" Qualcomm Snapdragon 680 4 GB RAM 128 GB Grey;https://cdnbigbuy.com/images/0840023233814_I00.jpg;-;0;1;0;5;200;1;-;100.87;0.00%;-;110.85;0.00%;
S9909447;Smartphone Xiaomi MZB0G6JEU 6,67\" Octa Core 8 GB RAM 256 GB Green;https://cdnbigbuy.com/images/6941812762134_S9909447_P00.jpg;-;0;1;0;5;90;1;-;161.43;0.00%;-;173.58;0.00%;
S0240668;Smartphone Samsung Galaxy A55 5G 6,6\" Octa Core 8 GB RAM 128 GB Blue;https://cdnbigbuy.com/images/2512042413055_S0240668_P00.jpg;-;0;1;0;5;14;1;-;291.30;0.00%;-;313.23;0.00%;
S7821176;Smartphone TCL TCL 305i 6,52\" 2 GB RAM 64 GB 13 MP + 5 MP Blue 2 GB RAM 6,6\" 64 GB 512 GB;https://cdnbigbuy.com/images/4894461943664_P01.jpg;-;0;1;0;5;1;1;-;109.59;0.00%;-;117.84;0.00%;
S8106471;Smartphone Apple MTP13SX/A 128 GB Pink;https://cdnbigbuy.com/images/0195949036217_S8106471_P00.jpg;-;0;1;0;5;0;1;-;683.42;0.00%;-;719.39;0.00%;
S8107123;Smartphone OnePlus 12R 6,78\" 16 GB RAM 256 GB Blue;https://cdnbigbuy.com/images/S8107123_6921815626190_P00.jpg;-;0;1;0;5;262;1;-;454.29;0.00%;-;478.20;0.00%;
S9912547;Smartphone Xiaomi POCO M6 Octa Core 8 GB RAM 256 GB Black 6,79\";https://cdnbigbuy.com/images/6941812778685_S9912547_P00.jpg;-;0;1;0;5;9;1;-;156.39;0.00%;-;169.99;0.00%;
S9906425;Smartphone Samsung SM-M135F 6,6\" 4 GB RAM 64 GB Blue;https://cdnbigbuy.com/images/8806094359213_S9906425_P00.jpg;-;0;1;0;5;13;1;-;133.33;0.00%;-;144.92;0.00%;
S7837354;Smartphone Samsung Galaxy A15 6,1\" Octa Core 256 GB Blue 8 GB RAM;https://cdnbigbuy.com/images/8806095589978_S7837354_P00.jpg;-;0;1;0;5;22;1;-;269.93;0.00%;-;290.25;0.00%;
S7818025;Smartphone Apple iPhone 12 Blue 6,1\" 64 GB;https://cdnbigbuy.com/images/0194252030530_I01.jpg;-;0;1;0;5;4;1;-;554.42;0.00%;-;596.15;0.00%;
S7816787;Smartphone ZTE ZTE Blade A52 Lite Yellow Grey Octa Core 2 GB RAM 6,52\";https://cdnbigbuy.com/images/6902176080357_S7816787_P02.jpg;-;0;1;0;5;1;1;-;97.23;0.00%;-;104.55;0.00%;
S7816831;Smartphone Apple iPhone 12 Red 6,1\" Black 128 GB;https://cdnbigbuy.com/images/0194252031896_I01.jpg;-;0;1;0;5;8;1;-;558.75;0.00%;-;600.81;0.00%;
S7837356;Smartphone Motorola Motorola Razr 50 Ultra 6,7\" Octa Core 12 GB RAM 512 GB Green;https://cdnbigbuy.com/images/0840023259609_S7837356_P00.jpg;-;0;1;0;5;2;1;-;1,042.42;0.00%;-;1,108.96;0.00%;
S7830375;Smartphone Honor 90 Lite 5G 8 GB RAM 6,7\" 256 GB Octa Core Black Midnight black;https://cdnbigbuy.com/images/6936520825103_I00.jpg;-;0;1;0;5;18;1;-;179.83;0.00%;-;193.37;0.00%;
S7822057;Smartphone Oppo OPPO A78 5G Blue 6,56\" 8 GB 1 TB 128 GB Octa Core 8 GB RAM;https://cdnbigbuy.com/images/S7822057_8435280922056_P00.jpg;-;0;1;0;5;1;1;-;259.77;0.00%;-;279.32;0.00%;
S7816389;Smartphone Xiaomi Redmi Note 11S 6,4\" 64 GB 6 GB RAM Octa Core Grey;https://cdnbigbuy.com/images/6934177769191_S7816389_P01.jpg;-;0;1;0;5;1;1;-;163.37;0.00%;-;175.67;0.00%;
S7835596;Smartphone Xiaomi Xiaomi Redmi Note 11 6,43\" FHD+ 6 GB RAM 128 GB 6,1\" Octa Core 6 GB RAM 128 GB Blue;https://cdnbigbuy.com/images/6934177768217_S7835596_P00.jpg;-;0;1;0;5;1;1;-;168.07;0.00%;-;180.72;0.00%;
S7818117;Smartphone Apple iPhone 13 Black A15 6,1\" 512 GB 128 GB;https://cdnbigbuy.com/images/0194252709894_I01.jpg;-;0;1;0;5;1;1;-;872.56;0.00%;-;928.26;0.00%;
S9909491;Smartphone Xiaomi MZB0FUOEU Octa Core 12 GB RAM 512 GB Black;https://cdnbigbuy.com/images/6941812757703_S9909491_P00.jpg;-;0;1;0;5;14;1;-;307.10;0.00%;-;330.22;0.00%;
S7837466;Smartphone Realme Realme GT 6 6,7\" Octa Core 8 GB RAM 256 GB Green;https://cdnbigbuy.com/images/6941764433960_S7837466_P00.jpg;-;0;1;0;5;16;1;-;699.47;0.00%;-;744.12;0.00%;
S7829736;Smartphone Xiaomi Redmi Note 12 5G 6 GB RAM 6,7\" 128 GB;https://cdnbigbuy.com/images/6941812707005_I01.jpg;-;0;1;0;5;26;1;-;203.79;0.00%;-;219.13;0.00%;
S7822042;Smartphone Xiaomi Redmi Note 12 5G Green 6,67\" 1 TB 128 GB Octa Core 4 GB RAM;https://cdnbigbuy.com/images/S7822042_8436575535289_P01.jpg;-;0;1;0;5;75;1;-;247.50;0.00%;-;266.13;0.00%;
S8107956;Smartphone Google Pixel 8A 6,1\" 8 GB RAM 128 GB Green;https://cdnbigbuy.com/images/0840244708313_S8107956_P10.jpg;-;0;1;0;5;0;1;-;391.23;0.00%;-;411.82;0.00%;
S8106004;Smartphone Tab Active 3 Vivo X60 Pro 6,56\" 12 GB RAM 256 GB;https://cdnbigbuy.com/images/6935117832708_R00.jpg;-;0;1;0;5;3;1;-;445.87;0.00%;-;469.34;0.00%;
S8107654;Smartphone Xiaomi Redmi Note 12 Pro 6,67\" 6 GB RAM 128 GB Black;https://cdnbigbuy.com/images/6941812709993_I00.jpg;-;0;1;0;5;0;1;-;165.96;0.00%;-;176.55;0.00%;
S8107656;Smartphone Samsung Galaxy M55;https://cdnbigbuy.com/images/8806095551111_S8107656_P00.jpg;-;0;1;0;5;1;1;-;297.70;0.00%;-;316.70;0.00%;
S8107653;Smartphone Samsung Galaxy M55;https://cdnbigbuy.com/images/8806095551227_S8107653_P00.jpg;-;0;1;0;5;18;1;-;297.70;0.00%;-;316.70;0.00%;
S8103886;Smartphone Ulefone Armor 20WT Black 12 GB RAM;https://cdnbigbuy.com/images/S8103886_6937748735243_P01.jpg;-;0;1;0;5;14;1;-;241.87;0.00%;-;257.31;0.00%;
S7830238;Smartphone Xiaomi Redmi Note 12 Pro 6,67\" 6,7\" 256 GB 8 GB RAM Octa Core Qualcomm Snapdragon 732G White;https://cdnbigbuy.com/images/6941812713815_I00.jpg;-;0;1;0;5;17;1;-;276.79;0.00%;-;297.62;0.00%;
S7824940;Smartphone Realme 11 Pro Black 8 GB RAM Octa Core MediaTek Dimensity 256 GB;https://cdnbigbuy.com/images/6941764415287_S7824940_P01.jpg;-;0;1;0;5;2;1;-;344.39;0.00%;-;370.31;0.00%;
S8107454;Smartphone Oppo 8 GB RAM 256 GB Green;https://cdnbigbuy.com/images/6932169342728_S8107454_P00.jpg;-;0;1;0;5;72;1;-;210.57;0.00%;-;224.01;0.00%;
S8106361;Telephone Xiaomi 256 GB 8 GB RAM;https://cdnbigbuy.com/images/6941812735626_S8106361_P00.jpg;-;0;1;0;5;20;1;-;335.52;0.00%;-;353.18;0.00%;
S8106599;Smartphone Apple iPhone 15 6,1\" 128 GB Green;https://cdnbigbuy.com/images/0195949036668_I00.jpg;-;0;1;0;5;0;1;-;683.42;0.00%;-;719.39;0.00%;
S8104077;Smartphone Oppo Reno 8T Black 128 GB 8 GB RAM 6,43\";https://cdnbigbuy.com/images/S8104077_6932169324755_P00.jpg;-;0;1;0;5;191;1;-;159.18;0.00%;-;171.16;0.00%;
S9909462;Smartphone Xiaomi MZB0FFEEU Octa Core 8 GB RAM 256 GB Purple;https://cdnbigbuy.com/images/6941812750636_S9909462_P00.jpg;-;0;1;0;5;10;1;-;303.11;0.00%;-;344.44;0.00%;
S9909466;Smartphone Xiaomi MZB0FKVEU 6,74\" Octa Core MediaTek Helio G85 6 GB RAM 128 GB Black;https://cdnbigbuy.com/images/6941812753521_S9909466_P00.jpg;-;0;1;0;5;9;1;-;100.51;0.00%;-;109.25;0.00%;
S8106478;Smartphone Motorola PAYM0010SE 12 GB RAM Blue;https://cdnbigbuy.com/images/0840023249549_S8106478_P00.jpg;-;0;1;0;5;100;1;-;178.72;0.00%;-;190.13;0.00%;
S9901476;Smartphone Apple iPhone SE 4,7\" Hexa Core 3 GB RAM 64 GB Red;https://cdnbigbuy.com/images/0194253013679_S9901476_P00.jpg;-;0;1;0;5;1;1;-;416.18;0.00%;-;447.51;0.00%;
S9901477;Smartphone Apple iPhone SE Hexa Core 3 GB RAM 128 GB Black;https://cdnbigbuy.com/images/0194253013969_I00.jpg;-;0;1;0;5;7;1;-;454.61;0.00%;-;488.83;0.00%;
